link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6450646&GUID=C8261477-7FF4-48B7-9E2F-F89D70A5FAAF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-11,"Resolution to Approve Street Closings for the University of Michigan Big House 5K on Sunday, April 21, 2024",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6451325&GUID=D6B9FC60-B9AA-4C60-8837-97F993D4F0D2&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-12,"Resolution to Close Streets for the 2024 Autumnal Green Fair, Friday, September 20, 2024",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6450647&GUID=A785E27E-986C-4FD5-97CF-E5A746E78ED3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-13,"Resolution to Approve Street Closing for the Ann Arbor SPARK Tech Trek (a2Tech360) on Friday, September 27, 2024, from 6:00 AM until 8:00 PM",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6459557&GUID=DE00E6F4-9E13-40EB-AF8F-D0894FAFF6C1&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-14,"Resolution to Approve a Best Source Purchase Order with Runbeck Election Services, Inc. for Six Vote Hubs ($36,500.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6459558&GUID=90EB9E82-094B-4700-AB2F-2AC720B74AD6&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-15,"Resolution to Approve Amendment One to Professional Services Agreement with Management Advisory Group LLC for Interim Human Resources and Labor Relations Director ($75,000.00 Amendment, $150,000.00 Contract Total)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6461133&GUID=38EF6518-0BED-4436-A375-015C79FB0C22&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-1 - Motion to Approve on First Reading by Edwin,An Ordinance to Amend Section 9:158 of Chapter 112 (Non-Discrimination) of Title IX of the Code of the City of Ann Arbor to Prohibit City Contractors’ Inquiry Into Job Applicants’ Criminal History Until After Conditional Offer of Employment; and Require City Contractors to Document Efforts to Employ Local Persons for City Construction Contracts (ORD-24-01),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6464395&GUID=44826BAE-A99E-4D40-8824-0B9288365E67&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-1,Resolution Denouncing Rising Hate and Discrimination in Ann Arbor and Calling for a Lasting Bilateral Ceasefire in Gaza and Israel,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6465446&GUID=501CA580-BE52-4849-90A8-936735FE893F&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-2,Resolution Directing the City Administrator to Appoint a Sweatfree Procurement Advisory Group to Evaluate the City’s Apparel Vendors and their Global Supply Chains for Compliance with Acceptable Labor Standards,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6465507&GUID=8097492E-6F77-46C3-9597-07840C591E0C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-3,Resolution to Sell 404 N. Ashley to the Ann Arbor Housing Development Corporation ($1.00) (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6469766&GUID=A09856C3-92C0-4435-9218-622996FF893C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-4,Resolution Reaffirming the Commitment to Establish an Unarmed Crisis Response Program in the City of Ann Arbor,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6476231&GUID=B74A9C21-BFF9-4C96-BFD4-940106CC57D9&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-5,"Resolution to Approve Street Closures for the University of Michigan Football National Championship Parade on Saturday, January 13, 2024 from 3:00 PM until 6:00 PM",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
