link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6372497&GUID=83B2B72B-140D-4594-A12B-CCD1856C4E64&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-10,"Resolution to Accept District Geothermal Grant Funds from the US Department of Energy to Support a District Geothermal Design and Deployment to Equitably Decarbonize a Low-Income Neighborhood in Ann Arbor Project and Approve a Cooperative Agreement with the US Department of Energy ($642,286.00). (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6372468&GUID=E57D885A-C4C8-4550-A692-DC7942828481&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-1 - Motion to Approve on First Reading by Disch,"An Ordinance to Amend Chapter 55 (Unified Development Code), Zoning of 5.23 Acres from TWP (Township) to PL (Public Land District), Vacant Traver Road (ORD-23-29)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6372500&GUID=51B0AADD-8FA2-484E-B9B3-F31A495D27E0&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DB-1,Resolution to Approve Annexation of 3701 - 3713 Riverside Drive (0.74 acres) (CPC Recommendation: Approval - 9 Yeas and 0 Nays),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6372502&GUID=13998A12-A537-46B4-A2FD-FE2C2BBDC665&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DB-2,Resolution to Approve the Locations for Early Voting Centers for the 2024 Election Cycle,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6372499&GUID=32CBE72B-231A-4459-86E1-665420FACC46&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DB-3,Resolution to Permanently Relocate Precinct 4-32 from the Mary Street Polling Place to the University of Michigan Coliseum and Precincts 4-33 and 3-24 from the U-M Coliseum and Tappan Middle School to the Ann Arbor Senior Center Beginning with the 2024 Presidential Primary Election,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6372469&GUID=72F6692B-7DF0-4E3D-B983-402E8D49EDB5&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DS-1,"Resolution to Accept and Appropriate Edward Byrne Memorial Justice Assistance Grant (JAG) Award of $25,086 for Opioid Harm Reduction Efforts and Sharps Disposal (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6361436&GUID=1626ACD1-2C5A-4F6C-9BAF-58636CB717C1&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-1,Resolution to Appoint Non-resident Electors to Council on Disability Issues and Airport Advisory Committee (7 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6362815&GUID=96753389-22D7-4BED-8EB9-7C637BBB052C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-2,Resolution to Appoint Jess Francis to the Independent Community Police Oversight Commission,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6370047&GUID=BF304A41-EFCB-494A-A7D2-CBBF5375B90A&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-3,Resolution to Measure the Impact of the Home Energy Rating Disclosure and Annually Report on Results to City Council,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6370661&GUID=1F9025D3-8A41-467E-997E-E209D9C449B7&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-4,"Resolution to Restore Community Connections with Continuous, Comfortable Walking and Biking Facilities Across US-23",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6377733&GUID=AD974BE9-C564-4B97-A898-8B25B99BB56D&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-5,Resolution to Appoint Patrick Maguire as the City of Ann Arbor Interim Police Chief,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6380408&GUID=B680523E-AFB4-4F1C-ACC7-C4434FB75516&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-6,Resolution for Evaluation of Integration of Home Energy Score (HES) Assessments in Residential Inspection Process,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6383698&GUID=97F0C9E4-5D59-424B-831C-56F1FC686507&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-7,Resolution Against MDOT’s Proposal to Build a Wall through Ann Arbor,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6384683&GUID=1CA26DF6-F8E2-4582-9F8E-F47D40B54306&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution fail,DC-8,Resolution to Inform Next Steps Regarding the City Property Located at Ashley and William,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6385319&GUID=909AE883-38DB-4B63-A5FB-E4CA27C8CCD4&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,CS-1,Resolution to Finalize Evaluation Report and Amend the Employment Agreement for City Attorney Atleen Kaur,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6385320&GUID=8FC169E3-DFE1-4000-94DE-A37023BD2DAB&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,CS-2,Resolution to Finalize Evaluation Report for City Administrator Milton Dohoney Jr.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
