link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6314531&GUID=E6605392-E514-4910-A2F9-D7149098498B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-13,"Resolution Approving an Agreement for I.T. Services between Oakland County and the City of Ann Arbor for Continued Participation in CLEMIS for Five Years FY24 - FY28 and Appropriate Funding ($527,900.00) (8 Votes Required)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6312389&GUID=9FFD1066-8962-4B8F-BB4E-2B39EB5DA6EB&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent rollcall pass,CA-8,Resolution to Approve the City’s Participation in the Settlement of the National Prescription Opiate Litigation Against Walgreens,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6279103&GUID=4486E780-AEC1-44F1-ACA2-38933844EB7D&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent rollcall pass,CA-9,"Resolution to Sell 350 S. Fifth to the Ann Arbor Housing Development Corporation ($6,200,000.00) (8 Votes Required)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6312364&GUID=0DA89580-BE8E-4DBF-866B-E4AE1255B3CB&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent rollcall pass,CA-6,Resolution to Approve the Interlocal Agreement Between City of Dearborn and City of Ann Arbor for Fire Vehicles,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6279098&GUID=0F2FE49F-914D-4806-89EC-5E12B9814D03&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,B-1 - Motion to Adopt on Second Reading by Disch,"An Ordinance to Amend the Zoning Map, Being a Part of Section 5.10.2 of Chapter 55 of Title V of the Code of the City of Ann Arbor, Zoning of 11 City-Initiated, Annexed Parcels On Newport Road, Bird Road, and Victoria Circle from TWP (Township) to R1D (Single-Family Dwelling District) (CPC Recommendation:  Approval 5 Yeas and 2 Nays) (ORD-23-22) (8 Votes Required)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6299453&GUID=5C6AE6E1-45C1-4344-B5F4-554AF6FDB16B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,B-2 - Motion to Approve as Amended on First Reading by Radina,An Ordinance to Add Chapter 106 (Home Energy Rating Disclosure) to Title VIII (Building Regulations) of the Code of the City of Ann Arbor (ORD-23-26),TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6299453&GUID=5C6AE6E1-45C1-4344-B5F4-554AF6FDB16B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,B-2 - Motion to Amend by Disch,An Ordinance to Add Chapter 106 (Home Energy Rating Disclosure) to Title VIII (Building Regulations) of the Code of the City of Ann Arbor (ORD-23-26),TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6299453&GUID=5C6AE6E1-45C1-4344-B5F4-554AF6FDB16B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,B-2 - Motion to Amend by Disch,An Ordinance to Add Chapter 106 (Home Energy Rating Disclosure) to Title VIII (Building Regulations) of the Code of the City of Ann Arbor (ORD-23-26),TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6299453&GUID=5C6AE6E1-45C1-4344-B5F4-554AF6FDB16B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,B-2 - Motion to Amend by Disch,An Ordinance to Add Chapter 106 (Home Energy Rating Disclosure) to Title VIII (Building Regulations) of the Code of the City of Ann Arbor (ORD-23-26),TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6299453&GUID=5C6AE6E1-45C1-4344-B5F4-554AF6FDB16B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment postponement fail,B-2 - Motion to Postpone at First Reading by Harrison,An Ordinance to Add Chapter 106 (Home Energy Rating Disclosure) to Title VIII (Building Regulations) of the Code of the City of Ann Arbor (ORD-23-26),FALSE,FALSE,TRUE,Absent,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6313491&GUID=2F7AF33E-7FAD-400C-AA94-F8F29C922270&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DB-1,Resolution to Approve the Amended 303 North Fifth and 312-314 Detroit Redevelopment Brownfield Plan,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6312253&GUID=410FA52E-92DB-42BA-98F5-4A2E0A257C44&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-1 - Motion to Approve on First Reading by Disch,"An Ordinance to Amend the Zoning Map, Being a Part of Section 5.10.2 of Chapter 55 of Title V of The Code of The City of Ann Arbor, (2670 & 2690 Ann Arbor-Saline Road - Rezoning from R1C Single-Family Dwelling District to O Office District) (CPC Recommendation: Approval - 8 Yeas and 0 Nays) (ORD-23-27)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6312254&GUID=993AB8D9-89B1-439D-B337-892E927BE486&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-2 - Motion to Approve on First Reading by Disch,"An Ordinance to Amend Section 7:602, Sections 7:604 to 7:606, Section 7:608 and Section 7:613 of Chapter 96 (Medical Marijuana Facilities and Marijuana Establishments) of Title VII of the Code of the City of Ann Arbor (ORD-23-28)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6305798&GUID=C077D5D4-37EF-4BFD-A5DF-945A45E8E151&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-1,Resolution to Appoint Vanesa Jackson to the Human Rights Commission as a Non-Resident Elector (7 Votes Required),TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6296655&GUID=69EAA229-DE42-47DF-A946-180F81D324C3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-2,"Resolution to Approve a Contract with Ann Arbor SPARK for Economic Development Services ($80,000.00)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6315991&GUID=C12377FB-0B5D-4589-AA59-B4AFBF89F423&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-3,"Resolution Urging the Michigan Legislature to End the Sale of Flavored Tobacco Products, Including Menthol Products, and Repeal Local Preemption of Tobacco Licensure and Sales Policies in the State of Michigan",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6319891&GUID=24F57D82-EEAC-471E-B192-150F8E9F80A1&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-4,Resolution for Community Events Fund Disbursements from the FY 2024 Budget,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6322262&GUID=BD40E8B8-5BD3-4CC1-AC37-93CF8519643B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-5,Resolution to Improve CLEMIS Data Management and Usage Policy in Order to Ensure Law Enforcement Transparency,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
